Age,Education_num,marital_status,Occupation,Relationship,Sex,capital_gain,capital_loss,hours_per_week,is_US,Workclass_ Local-gov,Workclass_ Never-worked,Workclass_ Private,Workclass_ Self-emp-inc,Workclass_ Self-emp-not-inc,Workclass_ State-gov,Workclass_ Without-pay,Race_ Asian-Pac-Islander,Race_ Black,Race_ Other,Race_ White
37,14,0,4065,1,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
17,7,0,3650,3,1,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
19,10,0,5979,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
57,3,2,1597,0,1,0,0,50,1,False,False,True,False,False,False,False,False,True,False,False
54,14,1,5979,1,0,0,0,30,1,False,False,False,False,True,False,False,False,False,False,True
21,10,0,3291,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
43,9,1,1369,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
50,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,7,2,1369,0,1,0,0,48,1,False,False,True,False,False,False,False,False,False,False,True
31,9,2,5979,0,1,15024,0,40,1,False,False,True,False,False,False,False,False,False,False,True
41,15,1,5979,4,0,0,0,38,1,False,False,True,False,False,False,False,False,False,False,True
20,10,0,5979,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
28,13,2,3768,2,0,0,0,15,1,False,False,True,False,False,False,False,False,False,False,True
62,5,2,3291,0,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
41,8,1,2000,1,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
37,9,2,4094,0,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
53,10,2,992,0,1,0,0,30,1,False,False,False,False,True,False,False,False,False,False,True
28,13,2,3650,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
23,14,0,5979,1,0,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
46,9,2,992,0,1,0,0,35,1,False,False,False,False,True,False,False,False,False,False,True
28,9,0,3650,1,0,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
50,6,1,3768,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
19,10,0,4094,1,1,0,0,45,0,False,False,True,False,False,False,False,False,False,False,True
84,4,2,5979,0,1,0,0,10,1,False,False,True,False,False,False,False,False,True,False,False
48,15,2,5979,0,1,0,0,35,1,False,False,False,False,True,False,False,False,False,False,True
61,9,1,3768,4,0,0,0,20,1,False,False,False,False,True,False,False,False,False,False,True
44,10,1,4094,1,1,0,0,42,1,False,False,True,False,False,False,False,False,False,False,True
32,9,1,1369,4,0,0,0,60,0,False,False,True,False,False,False,False,True,False,False,False
25,10,0,3768,3,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
47,10,1,3768,1,0,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
19,10,0,3650,3,0,0,0,15,1,False,False,True,False,False,False,False,False,False,False,True
37,10,2,3291,0,1,0,0,17,1,False,False,True,False,False,False,False,False,False,False,True
28,9,1,927,3,0,0,0,40,1,False,False,True,False,False,False,False,True,False,False,False
34,12,2,3768,5,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
32,10,1,3291,1,0,0,0,35,1,False,False,False,False,True,False,False,False,False,False,True
24,10,0,3291,1,1,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
22,10,0,5979,1,0,0,0,25,1,False,False,True,False,False,False,False,True,False,False,False
30,10,2,4065,0,1,0,0,99,1,False,False,True,False,False,False,False,False,True,False,False
56,14,2,4065,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
30,13,2,3650,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
28,10,0,3768,3,0,0,0,26,1,False,False,True,False,False,False,False,False,False,False,True
40,10,2,4094,0,1,0,1887,68,1,False,False,True,False,False,False,False,False,False,False,True
28,10,0,3650,1,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
39,8,0,1369,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
33,9,2,4094,0,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
23,10,0,3291,1,1,0,0,40,0,False,False,True,False,False,False,False,True,False,False,False
32,10,0,2000,2,1,0,0,55,0,False,False,True,False,False,False,False,False,False,False,True
37,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
71,3,1,147,1,0,0,0,75,1,False,False,True,False,False,False,False,True,False,False,False
30,10,2,3768,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
20,10,0,4065,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
53,9,2,1597,0,1,0,1740,50,1,False,False,False,False,False,False,False,False,False,False,True
42,9,1,4094,4,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
44,13,2,4065,0,1,0,1902,56,1,False,False,True,False,False,False,False,False,False,False,True
26,14,0,5979,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
21,10,0,3291,3,0,0,0,16,1,False,False,True,False,False,False,False,False,False,False,True
37,9,2,3291,4,0,0,0,40,1,False,False,False,False,True,False,False,False,True,False,False
36,13,1,5979,4,0,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
25,9,0,3650,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
54,16,2,4065,0,1,0,1977,43,1,False,False,True,False,False,False,False,False,False,False,True
38,13,2,5979,0,1,0,0,50,1,False,False,False,True,False,False,False,False,False,False,True
29,9,0,3291,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
20,10,0,4094,3,1,0,0,38,1,False,False,False,False,False,True,False,False,False,False,True
32,9,0,4094,2,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
24,12,0,4065,1,1,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
59,9,2,3768,0,1,0,0,40,1,False,False,False,False,False,False,False,False,False,False,True
56,13,2,3768,0,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
40,9,1,1597,1,1,0,0,84,1,False,False,False,False,True,False,False,False,False,False,True
35,13,2,3650,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,13,2,5979,5,0,15024,0,40,1,False,False,True,False,False,False,False,False,False,False,True
24,10,0,3650,3,0,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
30,10,2,3650,0,1,0,1848,40,1,False,False,True,False,False,False,False,False,False,False,True
61,9,2,5979,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
36,2,0,992,1,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
20,10,0,649,3,0,0,0,20,1,True,False,False,False,False,False,False,True,False,False,False
36,9,0,3650,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
45,13,0,4065,1,0,0,0,40,1,False,False,False,False,False,False,False,False,False,False,True
22,13,0,3768,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
31,9,0,992,1,1,0,2001,40,1,False,False,True,False,False,False,False,False,False,False,True
34,9,0,1597,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
24,7,0,4094,4,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
42,5,0,5979,3,1,0,0,35,1,False,False,True,False,False,False,False,False,True,False,False
23,13,0,3650,1,1,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
46,15,1,5979,4,0,0,0,40,0,False,False,False,False,False,False,False,False,False,False,True
60,15,2,5979,0,1,0,0,70,0,False,False,True,False,False,False,False,False,False,False,True
40,10,1,2000,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
55,9,1,2000,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
47,14,1,927,1,1,27828,0,40,1,False,False,True,False,False,False,False,False,False,False,True
28,9,2,3291,0,1,0,0,43,1,False,False,True,False,False,False,False,False,False,False,True
55,15,2,4065,0,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
47,14,2,5979,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
54,14,2,4065,0,1,0,0,52,1,False,False,True,False,False,False,False,False,False,False,True
32,7,2,3291,5,0,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
38,12,2,4065,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
61,10,1,2000,1,0,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
62,14,2,5979,0,1,0,0,40,0,False,False,False,True,False,False,False,True,False,False,False
29,10,2,4094,0,1,5013,0,40,1,False,False,True,False,False,False,False,False,False,False,True
26,9,0,649,1,0,0,0,32,1,False,False,True,False,False,False,False,False,True,False,False
19,10,0,992,3,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
40,6,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
36,9,2,2000,0,1,7298,0,40,1,False,False,True,False,False,False,False,False,False,False,True
42,9,2,1597,0,1,2885,0,45,1,False,False,True,False,False,False,False,False,False,False,True
55,14,0,5979,2,0,0,0,40,0,False,False,True,False,False,False,False,True,False,False,False
55,9,2,3291,5,0,2407,0,35,1,False,False,True,False,False,False,False,False,True,False,False
43,13,2,3650,0,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
39,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,10,2,3768,0,1,0,0,45,1,False,False,False,False,False,False,False,False,False,False,True
28,9,0,3291,4,0,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
36,10,1,927,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
49,10,2,992,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
41,10,1,3768,3,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
60,4,2,2000,5,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
35,13,2,4065,0,1,0,0,70,1,False,False,True,False,False,False,False,False,False,False,True
36,13,1,5979,4,0,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
51,9,2,3768,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
23,9,0,3291,1,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
51,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
17,7,0,3650,3,0,1055,0,18,0,False,False,True,False,False,False,False,False,False,False,True
33,10,2,3650,0,1,0,0,25,1,False,False,False,False,True,False,False,False,False,False,True
50,9,1,649,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,8,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
18,9,0,3768,3,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
26,9,0,1597,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
21,10,0,3650,3,0,0,0,47,1,False,False,True,False,False,False,False,False,False,False,True
26,9,2,4065,0,1,0,0,52,1,False,False,True,False,False,False,False,False,False,False,True
30,9,2,3768,5,0,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
39,10,1,5979,1,0,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
33,9,0,3291,1,1,0,0,40,1,True,False,False,False,False,False,False,False,True,False,False
42,10,1,1597,4,1,0,0,38,1,False,False,False,False,False,True,False,False,False,False,True
28,15,0,5979,1,0,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
20,9,0,3291,3,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
66,13,1,5979,1,0,0,2206,25,1,True,False,False,False,False,False,False,False,True,False,False
31,10,2,3768,0,1,0,0,50,0,False,False,True,False,False,False,False,True,False,False,False
36,10,1,3768,4,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
39,12,0,5979,1,1,0,0,40,1,False,False,False,False,False,False,False,False,False,False,True
52,9,2,3768,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
61,4,2,4094,0,1,7688,0,40,0,False,False,True,False,False,False,False,False,False,False,True
27,9,2,1597,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
45,9,1,3768,1,0,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
21,5,0,3291,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,False
25,9,0,3768,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
24,10,0,3291,3,0,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
38,12,2,4065,0,1,0,0,55,0,False,False,True,False,False,False,False,False,False,False,True
51,10,2,5979,0,1,0,0,24,1,False,False,True,False,False,False,False,False,False,False,True
29,13,2,5979,5,0,0,1902,50,1,False,False,True,False,False,False,False,False,False,False,True
45,9,1,3768,4,0,0,0,38,1,False,False,True,False,False,False,False,False,False,False,True
59,6,2,1597,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
41,9,2,3768,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
23,13,0,3768,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
43,10,1,3768,1,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
17,7,0,3650,3,1,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
32,13,2,4065,0,1,15024,0,50,1,False,False,True,False,False,False,False,False,False,False,True
42,11,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
68,14,2,4065,0,1,0,2392,40,1,False,False,True,False,False,False,False,False,False,False,True
55,9,2,927,0,1,0,1887,40,1,False,False,False,False,False,False,False,False,False,False,True
43,9,2,3768,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
61,9,2,3768,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
28,9,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
47,9,1,2000,4,0,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
21,4,0,4094,1,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
39,10,0,4094,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
39,7,1,4094,1,1,0,1876,46,1,False,False,True,False,False,False,False,False,False,False,True
34,10,2,1597,0,1,0,2179,40,1,False,False,True,False,False,False,False,False,True,False,False
57,5,1,5979,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
27,13,1,1369,3,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
21,10,0,3291,3,0,0,0,12,1,False,False,False,False,False,True,False,False,True,False,False
25,3,0,2000,1,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
51,10,2,3650,0,1,0,0,50,1,False,False,False,True,False,False,False,False,False,False,True
35,13,0,3650,3,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
19,10,0,3291,3,1,0,0,12,1,False,False,True,False,False,False,False,False,False,False,True
27,13,2,4065,0,1,7298,0,55,1,False,False,True,False,False,False,False,False,False,False,True
34,10,0,3650,2,0,0,0,35,1,False,False,True,False,False,False,False,False,True,False,False
33,9,1,5979,4,0,0,0,32,1,False,False,True,False,False,False,False,False,False,False,True
36,9,1,4094,4,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
33,13,2,4094,0,1,0,0,35,1,False,False,False,False,True,False,False,False,False,False,True
60,13,2,4094,0,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
42,10,2,4065,0,1,15024,0,50,1,False,False,True,False,False,False,False,False,False,False,True
47,9,2,5979,5,0,0,0,40,1,False,False,False,False,False,False,False,False,True,False,False
42,9,1,4094,1,1,0,0,75,1,False,False,True,False,False,False,False,False,False,False,True
34,10,2,4065,0,1,0,0,65,1,False,False,True,False,False,False,False,False,False,False,True
21,9,0,3291,3,0,0,0,32,1,False,False,True,False,False,False,False,False,False,False,True
30,14,2,3291,0,1,0,0,15,1,False,False,True,False,False,False,False,False,False,False,True
53,14,2,4065,5,0,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
34,9,2,4094,0,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
37,13,2,1369,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
27,9,0,3768,3,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
31,13,0,3650,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
30,10,2,3768,5,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
33,9,1,1597,1,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
41,10,2,4065,0,1,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
23,10,2,5979,0,1,0,0,30,1,False,False,False,False,False,True,False,False,False,False,True
65,10,2,4065,5,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
30,9,0,3291,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
51,11,2,3291,0,1,4064,0,55,1,False,False,True,False,False,False,False,False,False,False,True
30,10,0,1369,3,1,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
49,14,1,3650,1,1,4787,0,45,1,False,False,True,False,False,False,False,False,False,False,True
37,9,2,5979,0,1,3137,0,30,1,False,False,False,False,True,False,False,False,False,False,True
42,9,0,4094,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
62,11,2,4065,5,0,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
67,9,1,5979,1,1,1086,0,35,1,False,False,True,False,False,False,False,False,False,False,True
31,10,2,1597,0,1,5178,0,40,1,False,False,True,False,False,False,False,False,False,False,True
50,13,2,927,0,1,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
33,13,2,3768,2,1,0,0,40,0,False,False,True,False,False,False,False,True,False,False,False
27,10,0,1597,2,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
31,11,2,4094,0,1,4386,0,40,0,False,False,True,False,False,False,False,False,False,False,True
35,10,0,2000,2,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,False
55,10,2,1597,0,1,0,0,6,1,False,False,True,False,False,False,False,False,False,False,True
54,13,2,4065,5,0,0,1977,35,1,False,False,False,False,True,False,False,False,False,False,True
56,13,2,927,0,1,0,0,48,1,False,False,True,False,False,False,False,False,False,False,True
21,11,0,3768,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
66,4,1,3291,1,0,0,0,20,0,False,False,True,False,False,False,False,False,False,False,True
46,9,2,4094,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
23,13,0,4065,1,0,0,0,38,1,False,False,True,False,False,False,False,False,False,False,True
43,14,0,4065,1,0,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
40,9,2,2000,0,1,0,0,55,1,False,False,True,False,False,False,False,False,False,False,True
52,3,2,4094,0,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
59,13,2,5979,0,1,0,0,50,1,True,False,False,False,False,False,False,False,False,False,True
36,11,1,3768,3,0,0,0,40,1,True,False,False,False,False,False,False,False,True,False,False
33,9,0,1597,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
20,9,2,3650,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
21,9,0,2000,1,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
59,6,1,5979,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
42,14,2,4065,0,1,0,0,50,1,False,False,False,False,True,False,False,False,False,False,True
62,9,1,3650,1,0,0,0,43,1,False,False,True,False,False,False,False,False,False,False,True
54,9,0,3650,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
35,4,0,2000,3,0,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
36,12,0,927,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
21,9,0,3768,2,0,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
30,9,1,992,4,0,0,0,14,1,False,False,True,False,False,False,False,False,False,False,True
46,10,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
32,3,2,2000,5,0,0,0,40,0,False,False,True,False,False,False,False,True,False,False,False
21,10,0,3650,2,1,0,0,64,1,False,False,True,False,False,False,False,False,False,False,True
39,9,0,3768,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
54,9,2,4065,1,0,0,0,43,1,False,False,True,False,False,False,False,False,False,False,True
32,10,2,2000,0,1,3464,0,40,1,False,False,True,False,False,False,False,False,False,False,True
23,9,0,2000,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
42,2,2,2000,0,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
62,6,1,5979,1,0,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
28,10,0,3291,1,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
28,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
35,12,2,927,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
19,10,0,4065,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
27,9,0,1369,1,1,0,0,35,1,False,False,True,False,False,False,False,False,True,False,False
54,2,2,1597,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
19,9,0,3650,3,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
27,10,0,3650,1,0,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
30,9,0,3291,1,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
35,12,0,3768,1,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
66,5,2,5979,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
19,10,0,5979,3,0,0,0,20,1,True,False,False,False,False,False,False,False,False,False,True
30,9,2,1369,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
32,13,0,927,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
31,10,0,3650,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
26,11,0,3650,2,1,0,0,65,1,False,False,True,False,False,False,False,False,True,False,False
44,10,1,3650,1,0,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
52,13,2,4065,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
30,10,2,992,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
32,9,0,3291,1,0,0,0,60,1,False,False,False,False,True,False,False,False,False,False,True
19,9,0,4094,3,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
33,9,1,2000,1,1,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
20,10,0,1369,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
61,4,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
33,10,0,3291,1,0,0,0,35,1,False,False,True,False,False,False,False,False,True,False,False
24,10,0,3650,3,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
31,13,1,4094,1,1,0,0,60,1,False,False,False,False,True,False,False,False,False,False,True
20,9,0,5979,3,0,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
32,11,1,4065,4,0,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
29,12,2,927,5,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
61,6,1,3291,1,1,0,0,24,1,False,False,True,False,False,False,False,False,False,False,True
48,9,2,2000,5,0,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
29,12,1,3768,1,0,0,0,40,1,False,False,False,False,False,False,False,False,False,False,True
61,8,0,5979,1,1,0,0,52,1,False,False,True,False,False,False,False,False,True,False,False
34,10,0,1369,1,1,0,0,48,1,False,False,True,False,False,False,False,False,True,False,False
22,12,0,3768,1,0,0,0,15,1,False,False,True,False,False,False,False,False,False,False,True
32,9,2,4094,0,1,0,1672,40,1,False,False,True,False,False,False,False,False,False,False,True
38,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
27,10,1,2000,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
26,9,0,4094,2,1,0,0,40,0,False,False,True,False,False,False,False,True,False,False,False
35,9,0,3768,1,1,8614,0,40,1,False,False,True,False,False,False,False,False,False,False,True
62,9,1,3768,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
28,9,0,3291,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
50,9,1,4094,1,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
34,13,0,3650,1,1,99999,0,50,1,False,False,True,False,False,False,False,False,False,False,True
37,9,2,4094,0,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
63,2,1,2000,4,0,0,0,44,0,False,False,True,False,False,False,False,False,False,False,True
35,5,0,1369,1,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
55,13,2,3650,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
40,9,2,3650,5,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
25,9,2,3650,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,True,False
51,10,2,4065,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
37,13,2,4065,0,1,7298,0,40,1,False,False,True,False,False,False,False,False,False,False,True
54,13,2,4065,0,1,7298,0,55,1,False,False,False,True,False,False,False,False,False,False,True
47,10,2,3291,0,1,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
26,13,0,4065,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
46,11,2,4094,4,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
24,8,0,4094,2,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
19,4,0,3768,3,1,0,0,80,1,False,False,True,False,False,False,False,False,False,False,True
35,9,2,3650,0,1,0,1902,40,1,False,False,True,False,False,False,False,False,False,False,True
36,13,0,5979,3,1,0,0,35,1,True,False,False,False,False,False,False,False,True,False,False
18,8,0,3291,3,0,0,0,20,1,False,False,True,False,False,False,False,False,False,False,True
46,14,2,5979,0,1,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
30,9,0,3291,4,0,0,0,32,1,False,False,True,False,False,False,False,False,True,False,False
29,9,0,3291,1,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
65,9,1,3291,4,0,0,0,20,0,False,False,True,False,False,False,False,False,True,False,False
41,14,2,4065,5,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
34,13,2,4065,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
58,4,2,1597,0,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
39,9,0,3291,4,0,0,0,40,1,False,False,False,False,False,True,False,False,True,False,False
21,10,0,3291,3,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
31,9,2,1597,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
33,16,2,5979,0,1,0,0,50,1,False,False,False,False,False,True,False,False,False,False,True
28,13,2,4065,0,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
32,9,0,3768,4,0,2977,0,35,1,False,False,True,False,False,False,False,False,True,False,False
32,13,0,4065,1,1,0,0,55,1,False,False,True,False,False,False,False,False,False,False,True
31,9,1,3291,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
41,15,2,4065,0,1,15024,0,40,1,False,False,False,False,True,False,False,False,False,False,True
48,13,2,927,0,1,0,0,45,0,False,False,True,False,False,False,False,True,False,False,False
27,9,0,1597,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
45,9,1,4094,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
34,9,2,4065,0,1,0,0,50,1,False,False,False,False,True,False,False,False,False,False,True
17,6,0,3650,3,0,0,0,10,1,False,False,True,False,False,False,False,False,False,False,True
